,times,open,high,low,close,volume
0,2019-12-05 16:00:00,330.75,330.87,330.08,330.34,436619.0
1,2019-12-05 15:30:00,330.7605,331.309,330.53,330.7986,156239.0
2,2019-12-05 15:00:00,330.92,331.475,330.341,330.68,193720.0
3,2019-12-05 14:30:00,331.54,331.81,330.71,330.885,126701.0
4,2019-12-05 14:00:00,330.65,331.73,330.57,331.52,172130.0
5,2019-12-05 13:30:00,330.4,330.84,330.16,330.69,130858.0
6,2019-12-05 13:00:00,330.79,330.83,329.65,330.44,183603.0
7,2019-12-05 12:30:00,330.43,330.846,330.31,330.72,144353.0
8,2019-12-05 12:00:00,329.67,330.56,329.07,330.41,191525.0
9,2019-12-05 11:30:00,329.5154,329.88,329.23,329.7854,200227.0
10,2019-12-05 11:00:00,329.01,330.22,328.75,329.61,287309.0
11,2019-12-05 10:30:00,329.5119,329.71,327.25,329.0418,456505.0
12,2019-12-05 10:00:00,332.83,334.077,328.642,329.51,837945.0
13,2019-12-04 16:00:00,333.98,334.06,332.97,332.99,484673.0
14,2019-12-04 15:30:00,333.92,334.14,333.851,333.96,156094.0
15,2019-12-04 15:00:00,334.34,334.72,333.863,333.89,175644.0
16,2019-12-04 14:30:00,335.604,335.9829,334.1812,334.384,233068.0
17,2019-12-04 14:00:00,335.54,335.61,335.36,335.55,141644.0
18,2019-12-04 13:30:00,335.3908,335.86,335.18,335.6508,195455.0
19,2019-12-04 13:00:00,335.51,335.85,335.25,335.37,403037.0
20,2019-12-04 12:30:00,335.51,336.77,335.19,335.4,403687.0
21,2019-12-04 12:00:00,334.95,335.325,334.79,335.22,236924.0
22,2019-12-04 11:30:00,334.8521,335.27,334.51,334.9521,260013.0
23,2019-12-04 11:00:00,334.74,335.235,334.09,334.85,666871.0
24,2019-12-04 10:30:00,334.6445,335.47,334.279,334.7225,598938.0
25,2019-12-04 10:00:00,337.75,337.88,333.47,334.62,1371500.0
26,2019-12-03 16:00:00,336.33,336.908,335.97,336.08,661249.0
27,2019-12-03 15:30:00,336.9141,337.0,336.3,336.3441,341605.0
28,2019-12-03 15:00:00,336.08,337.76,335.99,336.84,487437.0
29,2019-12-03 14:30:00,336.4709,336.52,335.87,336.1609,243133.0
30,2019-12-03 14:00:00,335.44,336.85,335.378,336.4,425940.0
31,2019-12-03 13:30:00,335.1055,335.62,334.8,335.4485,194035.0
32,2019-12-03 13:00:00,334.61,335.43,334.58,335.06,197972.0
33,2019-12-03 12:30:00,335.25,335.35,334.34,334.6,318852.0
34,2019-12-03 12:00:00,335.63,336.83,335.238,335.238,645876.0
35,2019-12-03 11:30:00,335.0725,335.92,334.72,335.5625,357454.0
36,2019-12-03 11:00:00,334.22,335.435,334.13,335.1,520433.0
37,2019-12-03 10:30:00,335.3466,336.054,334.075,334.1465,636530.0
38,2019-12-03 10:00:00,332.93,335.35,332.718,335.35,1454978.0
39,2019-12-02 16:00:00,334.68,335.29,334.47,334.86,526672.0
40,2019-12-02 15:30:00,334.42,335.28,334.11,334.7,222727.0
41,2019-12-02 15:00:00,335.2,335.29,334.0,334.34,202891.0
42,2019-12-02 14:30:00,335.1305,335.38,334.64,335.1125,191673.0
43,2019-12-02 14:00:00,336.34,336.4,334.82,335.15,273273.0
44,2019-12-02 13:30:00,334.68,336.38,334.68,336.305,500552.0
45,2019-12-02 13:00:00,335.23,335.42,334.48,334.7,271675.0
46,2019-12-02 12:30:00,334.0453,335.84,333.9,335.165,605579.0
47,2019-12-02 12:00:00,333.32,334.8,333.28,334.05,352504.0
48,2019-12-02 11:30:00,333.3065,333.57,332.41,333.3165,319569.0
49,2019-12-02 11:00:00,333.66,333.82,332.06,333.25,431100.0
50,2019-12-02 10:30:00,334.6688,335.302,333.59,333.6788,702113.0
51,2019-12-02 10:00:00,329.4,335.35,329.0,334.77,1390514.0
52,2019-11-29 13:00:00,329.84,330.28,329.66,330.04,389891.0
53,2019-11-29 12:30:00,329.82,330.32,329.736,329.8695,175551.0
54,2019-11-29 12:00:00,329.7,330.06,329.491,329.78,147073.0
55,2019-11-29 11:30:00,330.27,330.482,329.6,329.81,200105.0
56,2019-11-29 11:00:00,329.29,330.58,329.21,330.29,389105.0
57,2019-11-29 10:30:00,328.3104,329.623,327.8813,329.2765,306051.0
58,2019-11-29 10:00:00,331.11,331.28,327.6,328.11,777825.0
59,2019-11-27 16:00:00,331.13,331.386,330.86,331.05,496272.0
60,2019-11-27 15:30:00,330.4865,331.274,330.28,331.2165,348290.0
61,2019-11-27 15:00:00,329.41,330.88,329.049,330.48,320655.0
62,2019-11-27 14:30:00,329.159,330.071,329.08,329.4743,219786.0
63,2019-11-27 14:00:00,329.88,330.41,329.07,329.18,307794.0
64,2019-11-27 13:30:00,329.3,330.29,328.86,329.86,337041.0
65,2019-11-27 13:00:00,329.45,330.029,329.13,329.3,251122.0
66,2019-11-27 12:30:00,330.63,330.86,329.5,329.5,322515.0
67,2019-11-27 12:00:00,331.06,331.105,330.239,330.61,224555.0
68,2019-11-27 11:30:00,330.39,332.8,330.3392,331.005,387034.0
69,2019-11-27 11:00:00,332.96,333.05,330.285,330.35,407105.0
70,2019-11-27 10:30:00,332.8439,333.79,332.785,332.9034,519184.0
71,2019-11-27 10:00:00,331.12,333.73,329.66,332.71,1306216.0
72,2019-11-26 16:00:00,327.59,328.93,327.27,328.93,845178.0
73,2019-11-26 15:30:00,327.47,328.08,327.215,327.59,510718.0
74,2019-11-26 15:00:00,327.85,328.172,327.33,327.45,469460.0
75,2019-11-26 14:30:00,328.935,328.98,327.802,327.8022,589667.0
76,2019-11-26 14:00:00,331.18,331.201,328.68,328.97,771149.0
77,2019-11-26 13:30:00,331.3948,331.58,330.94,331.2405,349880.0
