,times,open,high,low,close,volume
49,2019-11-29 11:00:00,1817.19,1818.51,1814.24,1814.42,143869.0
50,2019-11-29 10:30:00,1819.83,1820.75,1815.74,1817.16,162012.0
51,2019-11-29 10:00:00,1817.79,1823.79,1813.9,1820.73,484512.0
52,2019-11-27 16:00:00,1819.71,1819.9301,1817.3199,1818.24,284995.0
53,2019-11-27 15:30:00,1819.5456,1821.1296,1817.7895,1819.7332,137654.0
54,2019-11-27 15:00:00,1820.51,1820.55,1819.38,1819.47,87496.0
55,2019-11-27 14:30:00,1819.48,1820.8101,1818.0,1820.61,98282.0
56,2019-11-27 14:00:00,1820.23,1821.48,1818.5,1819.4,106207.0
57,2019-11-27 13:30:00,1819.19,1820.29,1815.96,1820.1,156989.0
58,2019-11-27 13:00:00,1822.01,1822.14,1818.72,1819.0,135356.0
59,2019-11-27 12:30:00,1822.7515,1824.29,1821.11,1821.6458,144477.0
60,2019-11-27 12:00:00,1818.5,1823.89,1818.42,1823.7711,247449.0
61,2019-11-27 11:30:00,1818.0808,1819.5,1814.33,1818.5187,273067.0
62,2019-11-27 11:00:00,1811.72,1818.55,1808.15,1818.03,297418.0
63,2019-11-27 10:30:00,1805.9301,1811.99,1805.6899,1811.7,272263.0
64,2019-11-27 10:00:00,1801.01,1807.41,1798.58,1806.13,533946.0
65,2019-11-26 16:00:00,1788.98,1797.15,1788.12,1797.0,385471.0
66,2019-11-26 15:30:00,1794.415,1794.415,1787.36,1788.8754,150811.0
67,2019-11-26 15:00:00,1794.03,1794.47,1792.22,1793.68,86083.0
68,2019-11-26 14:30:00,1793.2139,1794.98,1793.16,1794.15,75225.0
69,2019-11-26 14:00:00,1793.32,1793.6899,1791.55,1793.41,70603.0
70,2019-11-26 13:30:00,1794.3199,1795.84,1791.76,1793.1851,118454.0
71,2019-11-26 13:00:00,1793.84,1794.95,1793.66,1794.37,134400.0
72,2019-11-26 12:30:00,1789.67,1793.9399,1788.58,1793.89,123116.0
73,2019-11-26 12:00:00,1790.73,1791.49,1788.46,1789.22,92972.0
74,2019-11-26 11:30:00,1790.0248,1791.98,1788.1899,1790.7698,202804.0
75,2019-11-26 11:00:00,1789.91,1790.78,1787.41,1790.15,225675.0
76,2019-11-26 10:30:00,1792.725,1794.76,1789.59,1789.85,301206.0
77,2019-11-26 10:00:00,1779.93,1793.45,1779.0699,1792.76,716008.0
78,2019-11-25 16:00:00,1769.35,1775.0,1769.25,1773.71,387375.0
79,2019-11-25 15:30:00,1768.66,1769.5601,1766.03,1768.95,123515.0
80,2019-11-25 15:00:00,1771.08,1772.27,1766.0,1768.69,134305.0
81,2019-11-25 14:30:00,1771.04,1773.0699,1771.0,1771.22,149536.0
82,2019-11-25 14:00:00,1770.74,1771.55,1770.4,1771.23,153859.0
83,2019-11-25 13:30:00,1772.11,1772.4,1769.98,1770.5601,120860.0
84,2019-11-25 13:00:00,1770.49,1774.1,1770.44,1772.01,136622.0
85,2019-11-25 12:30:00,1771.911,1772.37,1769.17,1770.46,138264.0
86,2019-11-25 12:00:00,1772.76,1773.02,1769.78,1771.9,204453.0
87,2019-11-25 11:30:00,1774.03,1776.47,1771.63,1772.295,172333.0
88,2019-11-25 11:00:00,1774.54,1777.0,1773.8,1773.82,268842.0
89,2019-11-25 10:30:00,1767.76,1774.9,1767.03,1774.5157,345497.0
90,2019-11-25 10:00:00,1753.25,1769.75,1753.24,1768.14,560383.0
91,2019-11-22 16:00:00,1743.97,1746.08,1742.62,1745.86,296983.0
92,2019-11-22 15:30:00,1742.0601,1744.0699,1741.65,1743.98,128340.0
93,2019-11-22 15:00:00,1741.51,1744.06,1741.2,1742.05,122392.0
94,2019-11-22 14:30:00,1741.0062,1741.65,1739.48,1741.1662,84592.0
95,2019-11-22 14:00:00,1741.5,1742.54,1739.33,1740.86,87591.0
96,2019-11-22 13:30:00,1738.6,1744.63,1737.9301,1741.5,181751.0
97,2019-11-22 13:00:00,1739.46,1739.91,1737.25,1738.93,101354.0
98,2019-11-22 12:30:00,1735.2748,1740.46,1735.1,1739.5251,115386.0
99,2019-11-22 12:00:00,1734.5,1735.83,1733.05,1735.26,141366.0
100,2019-11-22 11:30:00,1734.9847,1736.47,1731.54,1734.5597,117332.0
101,2019-11-22 11:00:00,1737.3,1737.63,1733.25,1735.51,174504.0
102,2019-11-22 10:30:00,1739.98,1741.8199,1737.51,1737.5117,214528.0
103,2019-11-22 10:00:00,1738.89,1741.72,1732.56,1740.86,388714.0
104,2019-11-21 16:00:00,1735.9,1736.27,1731.85,1735.01,252622.0
105,2019-11-21 15:30:00,1735.8,1736.5601,1734.74,1735.79,96412.0
106,2019-11-21 15:00:00,1734.99,1738.22,1734.92,1735.5,104811.0
107,2019-11-21 14:30:00,1731.8982,1735.1,1730.78,1734.9353,126293.0
108,2019-11-21 14:00:00,1734.26,1734.48,1731.52,1732.01,103995.0
109,2019-11-21 13:30:00,1734.0132,1735.53,1732.3,1734.3324,112462.0
110,2019-11-21 13:00:00,1734.28,1736.9,1733.04,1733.62,110111.0
111,2019-11-21 12:30:00,1730.8861,1735.05,1730.46,1733.92,131556.0
112,2019-11-21 12:00:00,1736.11,1737.01,1730.7,1730.71,186627.0
113,2019-11-21 11:30:00,1737.51,1740.25,1735.78,1736.0125,203312.0
114,2019-11-21 11:00:00,1738.07,1739.2,1734.35,1737.36,229217.0
115,2019-11-21 10:30:00,1739.9158,1743.02,1736.36,1737.6932,287506.0
116,2019-11-21 10:00:00,1745.69,1746.98,1737.05,1740.1,421660.0
117,2019-11-20 16:00:00,1740.89,1746.63,1739.99,1745.24,300217.0
118,2019-11-20 15:30:00,1742.54,1744.29,1740.53,1740.98,89880.0
119,2019-11-20 15:00:00,1742.95,1744.63,1741.24,1742.68,115025.0
120,2019-11-20 14:30:00,1740.3826,1744.4616,1739.0015,1742.5427,136347.0
121,2019-11-20 14:00:00,1737.21,1741.3101,1736.89,1739.64,152598.0
122,2019-11-20 13:30:00,1745.8178,1745.8199,1734.51,1737.2948,273941.0
123,2019-11-20 13:00:00,1752.59,1754.51,1742.8,1745.37,154390.0
124,2019-11-20 12:30:00,1755.3268,1756.5601,1752.22,1752.4266,67865.0
125,2019-11-20 12:00:00,1753.34,1756.1,1750.21,1755.52,139255.0
126,2019-11-20 11:30:00,1760.62,1761.65,1753.65,1753.65,130342.0
127,2019-11-20 11:00:00,1759.37,1762.15,1757.71,1760.11,188729.0
128,2019-11-20 10:30:00,1751.8326,1759.36,1750.504,1758.6041,252997.0
129,2019-11-20 10:00:00,1746.74,1752.12,1742.18,1752.02,286910.0
130,2019-11-19 16:00:00,1751.61,1754.23,1751.39,1753.17,205168.0
131,2019-11-19 15:30:00,1753.22,1754.37,1751.34,1751.5699,92098.0
132,2019-11-19 15:00:00,1754.52,1756.0601,1753.12,1753.33,80344.0
133,2019-11-19 14:30:00,1753.9,1756.99,1753.66,1754.88,106093.0
134,2019-11-19 14:00:00,1757.77,1757.87,1753.55,1754.01,80897.0
135,2019-11-19 13:30:00,1758.7,1760.3,1756.95,1758.1327,139811.0
136,2019-11-19 13:00:00,1754.69,1758.96,1754.11,1758.86,94690.0
137,2019-11-19 12:30:00,1754.63,1756.6,1751.6801,1754.78,93067.0
138,2019-11-19 12:00:00,1748.16,1754.73,1746.94,1754.37,148662.0
139,2019-11-19 11:30:00,1745.27,1749.74,1745.27,1748.16,111149.0
140,2019-11-19 11:00:00,1752.01,1752.55,1743.14,1745.56,162535.0
141,2019-11-19 10:30:00,1749.2542,1753.9,1748.49,1751.6833,153943.0
142,2019-11-19 10:00:00,1756.27,1759.59,1749.5,1749.51,367863.0
143,2019-11-18 16:00:00,1748.99,1752.92,1747.41,1752.87,264641.0
144,2019-11-18 15:30:00,1749.0,1753.14,1748.28,1749.13,160382.0
145,2019-11-18 15:00:00,1748.88,1753.0,1748.23,1748.65,224961.0
146,2019-11-18 14:30:00,1742.49,1748.88,1740.9301,1748.88,121428.0
147,2019-11-18 14:00:00,1741.02,1742.77,1740.6899,1742.46,72514.0
148,2019-11-18 13:30:00,1739.43,1742.52,1737.7,1741.23,72089.0
149,2019-11-18 13:00:00,1740.7,1743.0,1738.2,1739.26,100776.0
150,2019-11-18 12:30:00,1744.8,1746.35,1740.5078,1740.5078,111029.0
151,2019-11-18 12:00:00,1746.04,1749.34,1745.04,1745.05,107422.0
152,2019-11-18 11:30:00,1743.4699,1748.21,1741.6899,1746.1083,188822.0
153,2019-11-18 11:00:00,1734.31,1748.13,1734.1,1743.01,344568.0
154,2019-11-18 10:30:00,1730.495,1735.47,1729.86,1734.21,265537.0
155,2019-11-18 10:00:00,1737.68,1738.2,1723.14,1730.78,541128.0
156,2019-11-15 16:00:00,1734.69,1739.4399,1733.0601,1738.26,595499.0
157,2019-11-15 15:30:00,1739.145,1739.98,1734.76,1734.7644,282060.0
158,2019-11-15 15:00:00,1746.1,1748.89,1737.44,1739.24,361159.0
159,2019-11-15 14:30:00,1748.17,1748.3638,1745.77,1746.12,140770.0
160,2019-11-15 14:00:00,1750.33,1750.99,1748.0,1748.41,90056.0
161,2019-11-15 13:30:00,1752.835,1752.95,1750.0,1750.02,97645.0
162,2019-11-15 13:00:00,1748.26,1753.08,1747.77,1752.68,135518.0
163,2019-11-15 12:30:00,1749.16,1751.7788,1748.23,1748.23,147879.0
164,2019-11-15 12:00:00,1746.85,1749.63,1745.97,1749.2,182676.0
165,2019-11-15 11:30:00,1748.0601,1751.4399,1746.33,1747.12,254668.0
166,2019-11-15 11:00:00,1754.02,1754.39,1747.52,1748.04,225016.0
167,2019-11-15 10:30:00,1747.5829,1754.87,1744.95,1754.3632,349138.0
168,2019-11-15 10:00:00,1760.06,1761.0601,1747.25,1747.52,660839.0
169,2019-11-14 16:00:00,1757.34,1758.36,1754.36,1754.66,236891.0
170,2019-11-14 15:30:00,1755.21,1758.1099,1755.15,1757.345,79994.0
171,2019-11-14 15:00:00,1756.54,1756.5601,1754.37,1754.97,59642.0
172,2019-11-14 14:30:00,1756.77,1758.2,1755.79,1756.475,119164.0
173,2019-11-14 14:00:00,1756.03,1758.15,1755.8,1756.2,88647.0
174,2019-11-14 13:30:00,1754.47,1759.225,1754.47,1756.03,206693.0
175,2019-11-14 13:00:00,1753.9,1755.22,1752.87,1754.58,83095.0
176,2019-11-14 12:30:00,1751.0,1754.0,1749.5601,1753.6301,127709.0
177,2019-11-14 12:00:00,1755.35,1755.41,1750.65,1751.29,125702.0
178,2019-11-14 11:30:00,1754.9832,1756.64,1752.5699,1755.0332,141630.0
179,2019-11-14 11:00:00,1758.5541,1761.88,1754.61,1754.61,135310.0
180,2019-11-14 10:30:00,1763.03,1765.45,1758.3,1758.66,162108.0
181,2019-11-14 10:00:00,1752.16,1766.37,1752.0601,1763.3,452588.0
182,2019-11-13 16:00:00,1750.41,1753.71,1748.71,1753.41,410239.0
183,2019-11-13 15:30:00,1753.0601,1753.71,1749.74,1750.4399,153083.0
184,2019-11-13 15:00:00,1750.27,1753.98,1749.6899,1752.96,197854.0
185,2019-11-13 14:30:00,1756.0268,1757.6787,1749.0218,1750.3005,402502.0
186,2019-11-13 14:00:00,1760.94,1762.39,1754.96,1756.45,183068.0
187,2019-11-13 13:30:00,1761.51,1761.73,1759.75,1760.9775,114777.0
188,2019-11-13 13:00:00,1761.81,1763.38,1760.6801,1761.86,103271.0
189,2019-11-13 12:30:00,1764.23,1764.45,1760.55,1761.67,126419.0
190,2019-11-13 12:00:00,1759.4,1766.95,1759.34,1764.41,192038.0
191,2019-11-13 11:30:00,1765.0352,1765.5601,1759.47,1759.775,189547.0
192,2019-11-13 11:00:00,1768.26,1768.72,1764.01,1765.37,229620.0
193,2019-11-13 10:30:00,1770.4337,1772.25,1768.04,1768.45,177021.0
194,2019-11-13 10:00:00,1772.32,1774.09,1768.49,1769.91,282202.0
195,2019-11-12 16:00:00,1774.9351,1779.4351,1774.9159,1778.23,197790.0
196,2019-11-12 15:30:00,1773.3,1775.0,1773.01,1775.0,79894.0
197,2019-11-12 15:00:00,1776.61,1776.71,1772.4399,1773.13,87798.0
198,2019-11-12 14:30:00,1780.2366,1780.2366,1774.63,1776.0262,109977.0
199,2019-11-12 14:00:00,1779.255,1781.88,1779.255,1780.9636,61572.0
200,2019-11-12 13:30:00,1779.9,1780.58,1779.22,1779.3344,133807.0
201,2019-11-12 13:00:00,1781.04,1781.4301,1777.8101,1779.65,184982.0
202,2019-11-12 12:30:00,1783.1065,1785.1511,1780.1965,1780.201,99512.0
203,2019-11-12 12:00:00,1785.01,1785.1,1781.5,1783.0,86700.0
204,2019-11-12 11:30:00,1783.74,1785.79,1782.49,1784.8184,102808.0
205,2019-11-12 11:00:00,1781.08,1785.78,1780.7,1783.61,172450.0
206,2019-11-12 10:30:00,1777.26,1783.24,1776.4399,1781.4393,220506.0
207,2019-11-12 10:00:00,1774.67,1779.0,1772.0,1776.87,286010.0
208,2019-11-11 16:00:00,1771.65,1772.11,1767.51,1771.91,235915.0
209,2019-11-11 15:30:00,1773.7292,1774.4301,1770.76,1771.5275,89815.0
210,2019-11-11 15:00:00,1774.2,1774.8199,1772.8199,1773.45,63676.0
211,2019-11-11 14:30:00,1773.201,1774.1,1772.52,1774.1,51736.0
212,2019-11-11 14:00:00,1771.0,1774.0,1770.9301,1773.42,74565.0
213,2019-11-11 13:30:00,1770.65,1771.24,1769.5,1770.96,55714.0
214,2019-11-11 13:00:00,1768.7831,1771.71,1768.7831,1770.585,73137.0
215,2019-11-11 12:30:00,1770.12,1770.36,1768.9399,1768.98,94637.0
216,2019-11-11 12:00:00,1770.83,1771.4399,1769.6,1770.26,97881.0
217,2019-11-11 11:30:00,1771.48,1774.26,1770.47,1770.87,85100.0
218,2019-11-11 11:00:00,1773.0,1774.39,1770.91,1770.91,95103.0
219,2019-11-11 10:30:00,1773.18,1775.01,1768.68,1772.99,279429.0
220,2019-11-11 10:00:00,1778.01,1779.0601,1770.7,1772.93,486016.0
221,2019-11-08 16:00:00,1783.02,1786.01,1780.44,1785.89,302214.0
222,2019-11-08 15:30:00,1779.23,1783.1801,1778.48,1783.1801,130219.0
223,2019-11-08 15:00:00,1778.75,1779.85,1777.89,1779.09,72369.0
224,2019-11-08 14:30:00,1780.39,1780.77,1778.0,1778.8,81612.0
225,2019-11-08 14:00:00,1781.38,1781.99,1780.23,1780.3101,55349.0
226,2019-11-08 13:30:00,1782.0601,1782.21,1780.71,1781.1,61562.0
227,2019-11-08 13:00:00,1783.26,1784.77,1781.4399,1782.21,73826.0
228,2019-11-08 12:30:00,1780.9174,1783.8,1780.21,1783.2549,81023.0
229,2019-11-08 12:00:00,1779.35,1783.48,1779.24,1780.91,112534.0
230,2019-11-08 11:30:00,1783.88,1784.33,1777.86,1779.0002,151719.0
231,2019-11-08 11:00:00,1779.43,1785.01,1778.8,1783.51,161681.0
232,2019-11-08 10:30:00,1778.503,1779.95,1774.5601,1779.7369,270946.0
233,2019-11-08 10:00:00,1787.9,1788.89,1778.71,1778.73,373336.0
234,2019-11-07 16:00:00,1788.46,1789.92,1783.59,1788.21,323311.0
235,2019-11-07 15:30:00,1795.99,1798.36,1787.98,1788.67,179473.0
236,2019-11-07 15:00:00,1800.02,1800.74,1792.4,1795.51,184107.0
237,2019-11-07 14:30:00,1800.365,1802.0,1798.78,1800.2092,73744.0
238,2019-11-07 14:00:00,1801.73,1801.86,1799.79,1800.14,74268.0
239,2019-11-07 13:30:00,1802.7943,1804.449,1802.2649,1802.3423,59574.0
240,2019-11-07 13:00:00,1803.01,1803.22,1800.86,1802.61,160558.0
241,2019-11-07 12:30:00,1803.4854,1805.3651,1802.122,1803.1954,128726.0
242,2019-11-07 12:00:00,1800.38,1804.16,1799.46,1803.83,153510.0
243,2019-11-07 11:30:00,1801.1545,1802.15,1799.48,1800.4816,114379.0
244,2019-11-07 11:00:00,1803.41,1804.34,1798.7,1801.54,233323.0
245,2019-11-07 10:30:00,1800.7794,1807.4639,1798.7464,1803.1294,301856.0
246,2019-11-07 10:00:00,1803.77,1804.83,1799.38,1801.11,384963.0
247,2019-11-06 16:00:00,1792.84,1796.11,1792.11,1795.95,227273.0
248,2019-11-06 15:30:00,1795.36,1795.7,1792.7874,1792.7874,75562.0
249,2019-11-06 15:00:00,1794.06,1795.62,1793.7,1795.51,52229.0
250,2019-11-06 14:30:00,1795.2603,1795.53,1792.6899,1793.54,95673.0
251,2019-11-06 14:00:00,1793.87,1796.29,1792.91,1795.61,58930.0
252,2019-11-06 13:30:00,1790.5,1793.8634,1789.8199,1793.59,72969.0
253,2019-11-06 13:00:00,1789.78,1792.11,1789.44,1790.5,97477.0
254,2019-11-06 12:30:00,1789.59,1791.5,1788.71,1790.0,116200.0
255,2019-11-06 12:00:00,1793.0,1797.7,1788.69,1789.06,217576.0
256,2019-11-06 11:30:00,1794.87,1795.6,1792.13,1792.7,140418.0
257,2019-11-06 11:00:00,1797.01,1798.64,1794.69,1794.87,138120.0
258,2019-11-06 10:30:00,1797.1,1800.3,1796.139,1797.2,174726.0
259,2019-11-06 10:00:00,1801.01,1802.62,1795.57,1797.02,308939.0
260,2019-11-05 16:00:00,1803.35,1805.36,1801.12,1801.71,188605.0
261,2019-11-05 15:30:00,1804.13,1805.76,1803.0601,1803.55,72954.0
262,2019-11-05 15:00:00,1805.49,1806.6,1803.66,1804.08,78343.0
263,2019-11-05 14:30:00,1803.386,1805.59,1802.5699,1805.24,91014.0
264,2019-11-05 14:00:00,1804.38,1804.48,1801.76,1803.63,52688.0
265,2019-11-05 13:30:00,1805.01,1805.3,1803.8,1804.3101,51427.0
266,2019-11-05 13:00:00,1803.33,1805.45,1802.66,1804.81,53382.0
267,2019-11-05 12:30:00,1803.14,1805.79,1802.5601,1803.76,97225.0
268,2019-11-05 12:00:00,1801.93,1804.2,1800.29,1803.66,71915.0
269,2019-11-05 11:30:00,1801.34,1804.6899,1800.64,1801.55,122169.0
270,2019-11-05 11:00:00,1800.18,1804.57,1798.62,1800.99,130891.0
271,2019-11-05 10:30:00,1804.0573,1808.6932,1795.681,1799.9271,254856.0
272,2019-11-05 10:00:00,1805.32,1806.81,1798.56,1804.11,372365.0
273,2019-11-04 16:00:00,1807.19,1809.09,1803.63,1805.28,218063.0
274,2019-11-04 15:30:00,1810.0,1810.12,1805.3239,1806.83,153084.0
275,2019-11-04 15:00:00,1811.37,1814.11,1810.01,1810.29,152045.0
276,2019-11-04 14:30:00,1811.4485,1813.4927,1811.4118,1811.4285,84586.0
277,2019-11-04 14:00:00,1810.36,1811.61,1809.36,1811.29,86304.0
278,2019-11-04 13:30:00,1810.6,1811.6801,1809.745,1810.5404,69559.0
279,2019-11-04 13:00:00,1811.38,1812.06,1810.04,1810.87,76150.0
280,2019-11-04 12:30:00,1808.88,1812.04,1808.0,1811.37,120800.0
281,2019-11-04 12:00:00,1808.3,1810.89,1807.52,1808.75,121176.0
282,2019-11-04 11:30:00,1811.475,1814.11,1807.49,1807.875,171555.0
283,2019-11-04 11:00:00,1813.95,1815.17,1809.31,1811.39,217641.0
284,2019-11-04 10:30:00,1808.4054,1815.8679,1804.509,1814.2956,332232.0
285,2019-11-04 10:00:00,1801.01,1813.3676,1801.01,1808.3199,698495.0
286,2019-11-01 16:00:00,1786.92,1791.47,1786.89,1791.47,307062.0
287,2019-11-01 15:30:00,1786.8,1788.5,1785.52,1786.9404,116187.0
288,2019-11-01 15:00:00,1788.74,1789.65,1786.94,1787.01,105575.0
289,2019-11-01 14:30:00,1789.2103,1790.39,1787.46,1788.98,90832.0
290,2019-11-01 14:00:00,1789.82,1791.26,1788.67,1789.18,94268.0
291,2019-11-01 13:30:00,1787.6801,1790.97,1787.6801,1790.2751,89137.0
292,2019-11-01 13:00:00,1789.39,1790.05,1786.45,1787.32,106747.0
293,2019-11-01 12:30:00,1791.7671,1793.5963,1787.009,1789.2016,214524.0
294,2019-11-01 12:00:00,1792.55,1793.56,1790.53,1791.33,109591.0
295,2019-11-01 11:30:00,1793.15,1794.5551,1792.0,1792.5601,99186.0
296,2019-11-01 11:00:00,1793.01,1795.05,1791.34,1793.5,137700.0
297,2019-11-01 10:30:00,1792.107,1799.2082,1792.0664,1792.857,369452.0
298,2019-11-01 10:00:00,1788.02,1794.42,1785.33,1792.35,612052.0
299,2019-10-31 16:00:00,1775.17,1777.83,1773.01,1777.33,293042.0
300,2019-10-31 15:30:00,1776.1899,1777.78,1775.0,1775.16,90100.0
301,2019-10-31 15:00:00,1775.3,1776.71,1773.47,1775.93,100371.0
302,2019-10-31 14:30:00,1775.2389,1778.0384,1774.7456,1775.6289,101211.0
303,2019-10-31 14:00:00,1775.7,1777.37,1775.37,1775.4108,67502.0
304,2019-10-31 13:30:00,1776.0,1777.5,1774.79,1775.64,92773.0
305,2019-10-31 13:00:00,1776.95,1777.22,1774.31,1776.01,104103.0
306,2019-10-31 12:30:00,1778.2963,1781.0637,1776.4129,1777.1863,135960.0
307,2019-10-31 12:00:00,1776.9,1781.7,1776.3,1778.65,122280.0
308,2019-10-31 11:30:00,1777.3449,1784.9837,1776.6371,1777.1548,205989.0
309,2019-10-31 11:00:00,1775.51,1779.09,1772.36,1777.4,216814.0
310,2019-10-31 10:30:00,1784.1469,1786.1891,1775.2185,1775.5467,254908.0
311,2019-10-31 10:00:00,1776.0,1791.11,1771.59,1784.09,578261.0
312,2019-10-30 16:00:00,1779.21,1781.24,1776.7,1780.01,260339.0
313,2019-10-30 15:30:00,1779.859,1783.9235,1778.9693,1779.189,280687.0
314,2019-10-30 15:00:00,1770.8,1780.03,1768.98,1779.7,196941.0
315,2019-10-30 14:30:00,1766.6036,1780.2423,1766.0341,1771.0638,206834.0
316,2019-10-30 14:00:00,1768.15,1770.11,1766.73,1768.51,79497.0
317,2019-10-30 13:30:00,1766.0658,1770.6576,1766.0032,1768.3542,91299.0
318,2019-10-30 13:00:00,1769.01,1769.45,1765.31,1765.46,96114.0
319,2019-10-30 12:30:00,1772.2053,1772.55,1768.1,1768.72,72467.0
320,2019-10-30 12:00:00,1773.14,1773.62,1768.35,1772.21,117032.0
321,2019-10-30 11:30:00,1778.98,1779.11,1771.584,1773.22,130015.0
322,2019-10-30 11:00:00,1769.15,1779.78,1768.24,1778.77,212993.0
323,2019-10-30 10:30:00,1766.6,1772.35,1761.55,1769.05,181159.0
324,2019-10-30 10:00:00,1760.25,1769.77,1759.23,1766.46,256661.0
325,2019-10-29 16:00:00,1765.47,1766.14,1761.45,1763.05,253799.0
326,2019-10-29 15:30:00,1765.99,1767.97,1765.21,1765.21,75648.0
327,2019-10-29 15:00:00,1764.08,1767.77,1764.03,1766.14,89252.0
328,2019-10-29 14:30:00,1764.4846,1766.5392,1764.3875,1764.4446,56608.0
329,2019-10-29 14:00:00,1765.73,1766.76,1761.93,1764.51,84830.0
330,2019-10-29 13:30:00,1763.179,1768.42,1763.179,1765.5601,106686.0
331,2019-10-29 13:00:00,1765.01,1765.97,1762.46,1762.58,89822.0
332,2019-10-29 12:30:00,1756.7845,1765.0,1756.36,1764.35,154787.0
333,2019-10-29 12:00:00,1758.05,1762.08,1756.61,1758.46,125876.0
334,2019-10-29 11:30:00,1762.566,1766.7215,1757.5325,1757.9918,226322.0
335,2019-10-29 11:00:00,1764.54,1769.52,1762.22,1762.25,217949.0
336,2019-10-29 10:30:00,1771.6801,1771.72,1764.155,1764.205,197485.0
337,2019-10-29 10:00:00,1774.82,1777.1,1765.88,1772.53,366758.0
338,2019-10-28 16:00:00,1776.93,1778.8,1775.83,1777.05,351345.0
339,2019-10-28 15:30:00,1775.5287,1778.7588,1775.4362,1777.0348,194325.0
340,2019-10-28 15:00:00,1775.3,1777.08,1774.47,1775.49,126540.0
341,2019-10-28 14:30:00,1775.9399,1777.42,1774.04,1775.3688,126944.0
