,times,open,high,low,close,volume
0,2019-12-05 16:00:00,265.63,265.91,265.35,265.58,1882886.0
1,2019-12-05 15:30:00,265.01,265.6498,264.9407,265.6246,942821.0
2,2019-12-05 15:00:00,265.3,265.55,264.8,264.99,1087839.0
3,2019-12-05 14:30:00,264.9433,265.394,264.76,265.2997,826857.0
4,2019-12-05 14:00:00,264.6015,265.295,264.595,264.95,1093200.0
5,2019-12-05 13:30:00,264.29,264.62,264.25,264.62,580069.0
6,2019-12-05 13:00:00,264.05,264.37,263.78,264.31,613640.0
7,2019-12-05 12:30:00,264.378,264.3833,263.9,264.05,572083.0
8,2019-12-05 12:00:00,264.08,264.44,263.78,264.38,845821.0
9,2019-12-05 11:30:00,263.6845,264.171,263.52,264.08,927137.0
10,2019-12-05 11:00:00,263.33,263.84,262.83,263.76,1127323.0
11,2019-12-05 10:30:00,264.2995,264.6001,262.9741,263.3361,1861580.0
12,2019-12-05 10:00:00,263.79,264.65,263.42,264.32,3165841.0
13,2019-12-04 16:00:00,262.3,262.4,261.74,261.74,1535296.0
14,2019-12-04 15:30:00,262.84,262.85,262.274,262.29,766536.0
15,2019-12-04 15:00:00,262.63,263.0,262.62,262.85,655278.0
16,2019-12-04 14:30:00,262.3,262.66,262.1936,262.6341,766481.0
17,2019-12-04 14:00:00,262.33,262.34,262.1,262.29,457960.0
18,2019-12-04 13:30:00,262.82,262.8328,262.25,262.3211,594816.0
19,2019-12-04 13:00:00,262.49,262.92,262.43,262.82,720462.0
20,2019-12-04 12:30:00,262.7343,262.895,262.167,262.4943,995338.0
21,2019-12-04 12:00:00,262.79,263.32,262.7,262.74,1112281.0
22,2019-12-04 11:30:00,262.1478,262.92,262.06,262.79,1482107.0
23,2019-12-04 11:00:00,261.33,262.17,261.27,262.15,1126323.0
24,2019-12-04 10:30:00,261.48,261.72,261.2,261.33,1293944.0
25,2019-12-04 10:00:00,261.07,261.88,260.77,261.48,3149470.0
26,2019-12-03 16:00:00,259.05,259.52,258.39,259.52,2307492.0
27,2019-12-03 15:30:00,258.48,259.16,258.27,259.06,1105732.0
28,2019-12-03 15:00:00,258.19,258.46,258.12,258.44,810329.0
29,2019-12-03 14:30:00,258.5615,258.92,258.0,258.2083,1085429.0
30,2019-12-03 14:00:00,258.57,259.25,258.46,258.56,1550310.0
31,2019-12-03 13:30:00,257.98,258.66,257.91,258.57,1103923.0
32,2019-12-03 13:00:00,257.99,258.03,257.71,257.97,851166.0
33,2019-12-03 12:30:00,257.5815,258.202,257.27,257.9943,1398686.0
34,2019-12-03 12:00:00,256.93,257.79,256.8,257.58,1396706.0
35,2019-12-03 11:30:00,257.0196,257.677,256.69,256.9495,1738466.0
36,2019-12-03 11:00:00,257.94,257.98,256.945,256.99,2174274.0
37,2019-12-03 10:30:00,257.7651,258.36,256.95,257.9351,2970914.0
38,2019-12-03 10:00:00,257.16,258.369,256.48,257.76,7748527.0
39,2019-12-02 16:00:00,264.87,265.33,264.09,264.09,2687289.0
40,2019-12-02 15:30:00,265.48,265.49,264.82,264.87,753409.0
41,2019-12-02 15:00:00,265.64,265.721,265.25,265.47,716882.0
42,2019-12-02 14:30:00,265.3742,265.6899,265.15,265.6442,611009.0
43,2019-12-02 14:00:00,265.2,265.536,265.041,265.37,759297.0
44,2019-12-02 13:30:00,264.59,265.3299,264.56,265.2,703980.0
45,2019-12-02 13:00:00,264.2,264.72,264.187,264.61,811107.0
46,2019-12-02 12:30:00,264.6899,264.93,264.09,264.1799,1012462.0
47,2019-12-02 12:00:00,264.26,264.8,264.08,264.68,1036842.0
48,2019-12-02 11:30:00,263.7952,264.444,263.57,264.2752,3085607.0
49,2019-12-02 11:00:00,265.445,265.51,263.7459,263.7459,2149730.0
50,2019-12-02 10:30:00,266.577,266.8433,265.0866,265.4567,2278322.0
51,2019-12-02 10:00:00,267.27,268.1,266.55,266.56,3837545.0
52,2019-11-29 13:00:00,267.47,267.87,267.03,267.15,1883731.0
53,2019-11-29 12:30:00,267.71,267.757,267.457,267.47,632212.0
54,2019-11-29 12:00:00,267.78,267.97,267.451,267.71,1032115.0
55,2019-11-29 11:30:00,267.73,267.78,267.46,267.78,805632.0
56,2019-11-29 11:00:00,267.24,267.97,267.12,267.7,939693.0
57,2019-11-29 10:30:00,267.44,267.843,267.18,267.25,1105166.0
58,2019-11-29 10:00:00,266.6,267.49,266.01,267.44,2461750.0
59,2019-11-27 16:00:00,267.14,267.918,267.09,267.9,2124061.0
60,2019-11-27 15:30:00,267.01,267.187,266.824,267.135,761310.0
61,2019-11-27 15:00:00,266.93,267.1,266.85,267.0,769918.0
62,2019-11-27 14:30:00,266.7628,266.99,266.74,266.94,706981.0
63,2019-11-27 14:00:00,266.54,266.879,266.53,266.78,716667.0
64,2019-11-27 13:30:00,266.37,266.57,266.32,266.54,506175.0
65,2019-11-27 13:00:00,266.56,266.629,266.37,266.37,462472.0
66,2019-11-27 12:30:00,266.38,266.65,266.373,266.55,1813309.0
67,2019-11-27 12:00:00,266.53,266.59,266.17,266.45,592396.0
68,2019-11-27 11:30:00,266.18,266.6,266.18,266.5222,831871.0
69,2019-11-27 11:00:00,266.0,266.3,265.83,266.21,1199717.0
70,2019-11-27 10:30:00,266.1611,266.406,265.6753,266.0057,1264277.0
71,2019-11-27 10:00:00,265.58,266.17,265.443,266.15,2647746.0
72,2019-11-26 16:00:00,266.3,266.684,263.79,263.79,3462949.0
73,2019-11-26 15:30:00,266.45,266.54,266.29,266.29,664636.0
74,2019-11-26 15:00:00,266.39,266.54,266.21,266.45,557129.0
75,2019-11-26 14:30:00,266.44,266.58,266.324,266.375,631723.0
76,2019-11-26 14:00:00,266.6,266.6,266.304,266.42,550795.0
77,2019-11-26 13:30:00,266.63,266.76,266.52,266.6,513374.0
78,2019-11-26 13:00:00,266.43,266.68,266.34,266.6,589542.0
79,2019-11-26 12:30:00,266.4221,266.474,266.206,266.4407,603465.0
80,2019-11-26 12:00:00,266.0,266.53,265.84,266.42,788412.0
81,2019-11-26 11:30:00,266.36,266.39,265.92,266.0,734258.0
82,2019-11-26 11:00:00,265.91,266.423,265.58,266.35,1470691.0
83,2019-11-26 10:30:00,266.0586,266.192,265.58,266.0076,1273023.0
84,2019-11-26 10:00:00,266.68,266.73,265.44,266.02,2960491.0
85,2019-11-25 16:00:00,265.8,266.42,265.685,266.42,2363261.0
86,2019-11-25 15:30:00,265.24,265.807,265.2,265.79,1093830.0
87,2019-11-25 15:00:00,264.98,265.29,264.78,265.26,625357.0
88,2019-11-25 14:30:00,264.73,265.0,264.61,265.0,544870.0
89,2019-11-25 14:00:00,264.88,264.92,264.62,264.74,579547.0
90,2019-11-25 13:30:00,265.1,265.25,264.85,264.87,600913.0
91,2019-11-25 13:00:00,265.02,265.21,265.0,265.1,1623238.0
92,2019-11-25 12:30:00,265.0942,265.22,264.94,265.0258,517692.0
93,2019-11-25 12:00:00,265.14,265.3,264.9,265.09,741606.0
94,2019-11-25 11:30:00,265.31,265.46,265.11,265.22,954627.0
95,2019-11-25 11:00:00,265.18,265.66,265.13,265.3,1349597.0
96,2019-11-25 10:30:00,264.59,265.1915,264.42,265.1754,1390960.0
97,2019-11-25 10:00:00,262.71,264.8,262.53,264.57,2726623.0
98,2019-11-22 16:00:00,261.81,261.87,260.88,261.87,2229952.0
99,2019-11-22 15:30:00,261.28,261.81,261.175,261.81,624598.0
100,2019-11-22 15:00:00,261.19,261.38,261.133,261.26,749895.0
101,2019-11-22 14:30:00,261.74,261.77,261.01,261.19,722947.0
102,2019-11-22 14:00:00,262.39,262.42,261.43,261.74,750981.0
103,2019-11-22 13:30:00,262.18,262.42,262.03,262.39,425382.0
104,2019-11-22 13:00:00,262.14,262.44,262.14,262.17,508370.0
105,2019-11-22 12:30:00,262.3194,262.39,261.85,262.1494,781860.0
106,2019-11-22 12:00:00,261.87,262.44,261.8,262.33,810583.0
107,2019-11-22 11:30:00,261.9098,261.93,261.02,261.8598,1541662.0
108,2019-11-22 11:00:00,262.45,262.5,261.79,261.9,1114433.0
109,2019-11-22 10:30:00,262.54,262.85,262.426,262.4328,1182797.0
110,2019-11-22 10:00:00,262.59,263.032,261.77,262.54,2869100.0
111,2019-11-21 16:00:00,262.36,262.365,261.5,262.01,2711234.0
112,2019-11-21 15:30:00,262.35,262.48,262.19,262.365,726514.0
