,times,open,high,low,close,volume
73,2019-08-16,183.75,185.1,182.36,183.7,12844832.0
74,2019-08-15,180.95,183.2,180.03,182.59,13059640.0
75,2019-08-14,185.8,185.99,179.31,179.71,18903716.0
76,2019-08-13,185.52,191.38,185.37,188.45,13653319.0
77,2019-08-12,186.85,187.59,184.46,185.37,10936283.0
78,2019-08-09,190.0,190.98,187.12,187.85,11058811.0
79,2019-08-08,186.62,190.34,184.05,190.16,14828916.0
80,2019-08-07,183.6,186.37,181.22,185.15,15833197.0
81,2019-08-06,183.69,185.789,183.09,184.51,18035686.0
82,2019-08-05,184.69,185.67,179.34,181.73,23086655.0
83,2019-08-02,191.1,192.62,188.07,189.02,15296975.0
84,2019-08-01,194.17,198.47,190.88,192.73,17777013.0
85,2019-07-31,196.95,198.76,192.68,194.23,14593544.0
86,2019-07-30,195.39,198.71,193.5,197.04,11903558.0
87,2019-07-29,199.0,199.63,195.3,195.94,16530801.0
88,2019-07-26,200.19,202.88,196.25,199.75,24433985.0
89,2019-07-25,206.7,208.66,198.26,200.71,39889869.0
90,2019-07-24,197.63,204.81,197.22,204.66,32532540.0
91,2019-07-23,202.84,204.242,200.9625,202.36,14583680.0
92,2019-07-22,199.91,202.57,198.81,202.32,13589024.0
93,2019-07-19,202.18,202.33,198.07,198.36,12098262.0
94,2019-07-18,200.15,202.47,199.38,200.78,11956554.0
95,2019-07-17,204.18,204.36,201.59,201.8,12083714.0
96,2019-07-16,203.89,205.4707,203.1,203.84,12132720.0
97,2019-07-15,204.25,205.33,201.82,203.91,16030335.0
98,2019-07-12,199.68,205.3,199.16,204.87,15366272.0
99,2019-07-11,203.26,203.8,200.21,201.23,13678457.0
