,times,open,high,low,close,volume
70,2019-08-26,1766.91,1770.0,1743.51,1768.87,3085320.0
71,2019-08-23,1793.03,1804.9,1745.23,1749.62,5277898.0
72,2019-08-22,1828.0,1829.41,1800.1,1805.6,2658388.0
73,2019-08-21,1819.39,1829.58,1815.0,1823.54,2039231.0
74,2019-08-20,1814.5,1816.82,1799.88,1801.38,1932835.0
75,2019-08-19,1818.08,1826.0,1812.61,1816.12,2820303.0
76,2019-08-16,1792.89,1802.91,1784.55,1792.57,3054240.0
77,2019-08-15,1781.99,1788.0,1761.96,1776.12,3809948.0
78,2019-08-14,1793.01,1795.65,1757.21,1762.96,4893649.0
79,2019-08-13,1783.0,1831.74,1780.0,1824.34,4075021.0
80,2019-08-12,1795.99,1800.98,1777.0,1784.92,2905498.0
81,2019-08-09,1828.95,1831.09,1802.22,1807.58,2879770.0
82,2019-08-08,1806.0,1834.26,1798.11,1832.89,3701242.0
83,2019-08-07,1773.99,1798.93,1757.0,1793.4,4526884.0
84,2019-08-06,1792.23,1793.77,1753.4,1787.83,5070258.0
85,2019-08-05,1770.22,1788.67,1748.78,1765.13,6058212.0
86,2019-08-02,1845.07,1846.36,1808.02,1823.24,4956225.0
87,2019-08-01,1871.72,1897.92,1844.01,1855.32,4713311.0
88,2019-07-31,1898.11,1899.55,1849.44,1866.78,4470727.0
89,2019-07-30,1891.12,1909.89,1883.48,1898.53,2910888.0
90,2019-07-29,1930.0,1932.23,1890.54,1912.45,4493190.0
91,2019-07-26,1942.0,1950.89,1924.51,1943.05,4927143.0
92,2019-07-25,2001.0,2001.2,1972.72,1973.82,4136394.0
93,2019-07-24,1969.3,2001.3,1965.87,2000.81,2631300.0
94,2019-07-23,1995.99,1997.79,1973.13,1994.49,2703480.0
95,2019-07-22,1971.14,1989.0,1958.26,1985.63,2908111.0
96,2019-07-19,1991.21,1996.0,1962.23,1964.52,3185612.0
97,2019-07-18,1980.01,1987.5,1951.55,1977.9,3504252.0
98,2019-07-17,2007.05,2012.0,1992.03,1992.03,2558809.0
99,2019-07-16,2010.58,2026.32,2001.22,2009.9,2618198.0
