,times,open,high,low,close,volume
68,2019-08-28,32.56,33.05,32.26,32.59,6251800.0
69,2019-08-27,33.69,34.24,32.98,33.11,6596129.0
70,2019-08-26,33.67,33.83,33.06,33.31,5669714.0
71,2019-08-23,33.65,34.23,33.12,33.43,8186706.0
72,2019-08-22,34.8,34.91,33.52,34.0,8516485.0
73,2019-08-21,35.5,35.83,34.75,34.91,7949074.0
74,2019-08-20,34.48,36.07,34.39,35.29,10766387.0
75,2019-08-19,35.53,35.8,34.37,34.61,10853126.0
76,2019-08-16,33.46,35.48,33.4,35.23,13883152.0
77,2019-08-15,34.52,34.55,32.92,33.22,13265793.0
78,2019-08-14,36.0,36.2999,33.36,33.96,24481636.0
79,2019-08-13,37.0,37.46,36.12,36.45,19031422.0
80,2019-08-12,39.83,39.95,37.0,37.0,25890804.0
81,2019-08-09,39.56,40.68,38.71,40.05,35138775.0
82,2019-08-08,41.98,43.0,41.25,42.97,29610463.0
83,2019-08-07,39.06,39.99,38.32,39.7,8896039.0
84,2019-08-06,39.68,40.808,38.36,39.15,8570273.0
85,2019-08-05,39.35,39.42,38.4325,39.05,9799269.0
86,2019-08-02,41.03,41.06,39.95,40.4,8225677.0
87,2019-08-01,42.14,42.5355,41.0,41.31,7349740.0
88,2019-07-31,42.6,42.98,41.84,42.14,5970774.0
89,2019-07-30,43.71,43.74,42.49,42.59,7686342.0
90,2019-07-29,45.0,45.627,43.12,43.88,8652204.0
91,2019-07-26,43.42,44.96,43.39,44.52,7598828.0
92,2019-07-25,43.72,43.96,43.21,43.4,4411991.0
93,2019-07-24,43.36,43.87,43.36,43.76,3775677.0
94,2019-07-23,43.75,44.31,43.11,43.36,5110090.0
95,2019-07-22,43.25,43.72,43.01,43.69,3822276.0
96,2019-07-19,43.9,44.086,43.16,43.18,4021018.0
97,2019-07-18,43.5,43.85,43.19,43.71,4123615.0
98,2019-07-17,44.06,44.35,43.52,43.62,5854149.0
99,2019-07-16,44.6,44.98,44.02,44.13,5613321.0
