,times,open,high,low,close,volume
59,2019-09-11,45.25,49.15,45.1,46.53,13488832.0
60,2019-09-10,44.05,46.04,43.41,45.45,7963936.0
61,2019-09-09,44.51,45.16,44.01,44.38,11125349.0
62,2019-09-06,46.65,46.65,44.12,44.5,9667699.0
63,2019-09-05,47.7,47.81,46.06,46.4,8456165.0
64,2019-09-04,45.7,46.8,44.75,46.35,8577230.0
65,2019-09-03,48.23,48.95,45.4,45.42,9280741.0
66,2019-08-30,49.86,49.94,47.87,48.97,5593735.0
67,2019-08-29,49.35,50.2,48.64,49.73,5742514.0
68,2019-08-28,49.31,49.48,48.22,48.84,4772888.0
69,2019-08-27,51.24,51.3,48.72,49.61,6315076.0
70,2019-08-26,50.2,51.5,49.72,51.21,7191658.0
71,2019-08-23,51.36,51.56,48.22,49.11,9570624.0
72,2019-08-22,53.54,54.33,51.28,51.36,6494548.0
73,2019-08-21,53.81,54.69,52.86,54.15,6549817.0
74,2019-08-20,51.47,54.42,51.11,53.65,11093863.0
75,2019-08-19,51.6,53.55,50.51,51.68,26232273.0
76,2019-08-16,53.02,53.76,52.15,52.47,6039148.0
77,2019-08-15,54.99,54.99,52.0704,52.8,5209858.0
78,2019-08-14,56.52,57.23,53.66,54.49,4097016.0
79,2019-08-13,56.0,58.49,54.39,58.08,4371272.0
80,2019-08-12,58.51,58.6,55.71,56.18,5457111.0
81,2019-08-09,61.69,61.95,58.12,59.12,8687368.0
82,2019-08-08,65.5,65.92,61.5,62.1,13257226.0
83,2019-08-07,58.0,61.44,57.66,60.29,8786629.0
84,2019-08-06,59.79,60.8,57.16,58.7,2849725.0
85,2019-08-05,57.44,59.694,56.3,59.51,2487176.0
86,2019-08-02,59.5,59.6,57.14,58.61,2253326.0
87,2019-08-01,60.61,61.31,59.59,59.77,2278420.0
88,2019-07-31,62.51,62.83,60.3651,60.87,2230362.0
89,2019-07-30,63.8,63.94,61.68,62.46,2619198.0
90,2019-07-29,65.74,65.99,62.94,64.03,2179202.0
91,2019-07-26,65.23,66.7,65.23,65.52,1911164.0
92,2019-07-25,65.53,65.63,64.63,65.01,1046994.0
93,2019-07-24,64.93,65.78,64.49,65.23,1427450.0
94,2019-07-23,66.25,66.49,64.83,64.93,1492358.0
95,2019-07-22,67.22,67.3845,65.7302,66.0,1916082.0
96,2019-07-19,66.22,68.33,66.15,67.45,3734856.0
97,2019-07-18,65.0,66.13,64.57,66.0,1897696.0
98,2019-07-17,64.5,65.26,63.33,65.17,1597449.0
99,2019-07-16,64.33,65.46,64.1525,64.8,1807062.0
