,times,open,high,low,close,volume
42,2019-10-04,14.9,15.17,14.42,14.52,33678315.0
43,2019-10-03,14.58,14.64,13.68,14.3,58417819.0
44,2019-10-02,15.28,15.335,14.71,14.8,33199273.0
45,2019-10-01,16.04,16.46,15.46,15.52,27731205.0
46,2019-09-30,16.0,16.02,15.4,15.8,20761430.0
47,2019-09-27,16.98,17.1,15.7,16.02,35237783.0
48,2019-09-26,17.03,17.0377,16.66,17.0,22008823.0
49,2019-09-25,17.21,17.21,16.48,17.11,29354657.0
50,2019-09-24,17.7,18.17,16.815,17.04,49376086.0
51,2019-09-23,17.05,17.32,16.94,17.12,24304757.0
52,2019-09-20,16.88,17.14,16.86,17.04,31978999.0
53,2019-09-19,16.87,16.97,16.225,16.88,31774012.0
54,2019-09-18,16.63,17.04,16.38,16.9,33260702.0
55,2019-09-17,16.01,16.9,15.98,16.83,40390152.0
56,2019-09-16,15.84,15.995,15.51,15.76,15530076.0
57,2019-09-13,15.82,16.13,15.66,16.0,15876658.0
58,2019-09-12,15.25,15.94,15.2,15.77,17918495.0
59,2019-09-11,15.28,15.39,14.83,15.31,17792464.0
60,2019-09-10,15.13,15.2,14.57,15.02,28719930.0
61,2019-09-09,16.35,16.63,15.155,15.31,49521375.0
62,2019-09-06,15.97,16.635,15.9,16.62,29097239.0
63,2019-09-05,15.93,16.0899,15.83,15.87,20761056.0
64,2019-09-04,16.03,16.12,15.77,15.8,18315580.0
65,2019-09-03,16.09,16.4,15.57,15.93,30179623.0
66,2019-08-30,15.93,15.97,15.55,15.83,10591345.0
67,2019-08-29,15.81,16.0815,15.75,15.78,14749471.0
68,2019-08-28,15.3,15.705,15.25,15.55,19113875.0
69,2019-08-27,16.21,16.305,15.03,15.51,31454157.0
70,2019-08-26,15.64,16.21,15.57,16.11,23655982.0
71,2019-08-23,15.95,16.07,15.52,15.55,19967482.0
72,2019-08-22,16.25,16.74,16.02,16.08,25040436.0
73,2019-08-21,16.3,16.3365,15.97,16.14,15828526.0
74,2019-08-20,15.99,16.44,15.95,16.08,17837393.0
75,2019-08-19,16.07,16.2,15.85,16.16,18707497.0
76,2019-08-16,16.13,16.19,15.47,15.98,25843920.0
77,2019-08-15,16.46,16.5,15.85,15.99,18199953.0
78,2019-08-14,16.62,16.89,16.29,16.36,18094850.0
79,2019-08-13,16.8,17.11,16.65,17.0,22496800.0
80,2019-08-12,16.85,16.97,16.36,16.81,21508660.0
81,2019-08-09,16.88,17.19,16.63,16.98,27503290.0
82,2019-08-08,16.1,16.82,15.9,16.76,35592717.0
83,2019-08-07,15.61,16.075,15.52,15.91,42074874.0
84,2019-08-06,16.2,16.63,16.16,16.29,30305926.0
85,2019-08-05,16.57,16.63,16.03,16.46,26598609.0
86,2019-08-02,16.54,17.23,16.46,17.03,23809371.0
87,2019-08-01,16.83,17.45,16.59,16.68,35265436.0
88,2019-07-31,16.98,17.32,16.475,16.8,30566771.0
89,2019-07-30,17.23,17.3284,16.9,16.93,33597174.0
90,2019-07-29,18.01,18.12,17.44,17.5,25542301.0
91,2019-07-26,17.7,18.36,17.62,17.89,55913056.0
92,2019-07-25,17.23,18.0,17.12,17.69,88040544.0
93,2019-07-24,16.22,17.61,16.0799,17.61,143867644.0
94,2019-07-23,14.66,14.93,14.25,14.83,78779016.0
95,2019-07-22,14.02,14.47,13.98,14.15,26770029.0
96,2019-07-19,14.62,14.65,13.96,14.02,30424354.0
97,2019-07-18,14.72,14.94,14.43,14.55,19050845.0
98,2019-07-17,14.9,15.14,14.56,14.93,13471276.0
99,2019-07-16,15.5,15.53,14.89,15.0,24522972.0
