,times,open,high,low,close,volume
57,2019-09-10,230.8,235.54,228.94,235.54,4883714.0
58,2019-09-09,230.0,233.76,229.23,231.79,4802669.0
59,2019-09-06,227.2,229.64,225.17,227.45,4189372.0
60,2019-09-05,222.5,229.8,220.85,229.58,7403322.0
61,2019-09-04,226.89,228.46,219.205,220.68,5768696.0
62,2019-09-03,224.08,228.95,223.16,225.01,5360546.0
63,2019-08-30,229.15,232.44,224.213,225.61,9327775.0
64,2019-08-29,219.0,223.4,218.0,221.71,5183104.0
65,2019-08-28,213.69,217.25,212.31,215.59,3223082.0
66,2019-08-27,215.74,218.8,212.03,214.08,5420727.0
67,2019-08-26,213.6,215.02,211.54,215.0,5054414.0
68,2019-08-23,219.97,221.17,211.0,211.4,8559704.0
69,2019-08-22,222.8,225.4,218.22,222.15,6564964.0
70,2019-08-21,222.01,223.22,217.6,220.83,7799744.0
71,2019-08-20,227.62,229.09,224.54,225.86,4170527.0
72,2019-08-19,224.21,227.83,221.7,226.83,5311748.0
73,2019-08-16,216.66,222.24,216.02,219.94,5207376.0
74,2019-08-15,220.86,221.56,211.55,215.64,8231952.0
75,2019-08-14,231.21,231.5,216.69,219.62,9562591.0
76,2019-08-13,228.81,236.0,227.55,235.0,4868998.0
77,2019-08-12,232.99,235.77,228.75,229.01,4663937.0
78,2019-08-09,236.0535,238.96,233.81,235.01,3898244.0
79,2019-08-08,234.45,239.8,232.65,238.3,5274349.0
80,2019-08-07,226.5,233.5688,225.8,233.42,4776500.0
81,2019-08-06,231.88,232.5,225.75,230.75,5564200.0
82,2019-08-05,229.6,231.3673,225.775,228.32,7028279.0
83,2019-08-02,231.35,236.27,229.23,234.34,6136481.0
84,2019-08-01,242.65,244.51,231.77,233.85,8259516.0
85,2019-07-31,243.0,246.68,236.6501,241.61,9178208.0
86,2019-07-30,232.9,243.36,232.18,242.26,8109014.0
87,2019-07-29,227.09,235.94,226.0325,235.77,9273331.0
88,2019-07-26,226.92,230.26,222.25,228.04,10027697.0
89,2019-07-25,233.5,234.5,225.5501,228.82,22418252.0
90,2019-07-24,259.17,266.07,258.1601,264.88,11072835.0
91,2019-07-23,256.71,260.48,254.5,260.17,5023121.0
92,2019-07-22,258.75,262.155,254.1911,255.68,6846273.0
93,2019-07-19,255.69,259.96,254.62,258.18,7048410.0
94,2019-07-18,255.05,255.75,251.885,253.54,4764483.0
95,2019-07-17,255.67,258.31,253.35,254.86,9764727.0
96,2019-07-16,249.3,253.53,247.9325,252.38,8148989.0
97,2019-07-15,248.0,254.42,244.86,253.5,11000092.0
98,2019-07-12,239.75,245.38,239.71,245.08,9200521.0
99,2019-07-11,238.14,241.5,235.8,238.6,7514430.0
