,times,open,high,low,close,volume
79,2019-08-08,1186.43,1206.28,1174.0,1206.19,1505848.0
80,2019-08-07,1157.8,1179.87,1150.84,1175.91,1534347.0
81,2019-08-06,1165.52,1181.4,1161.53,1171.08,1800707.0
82,2019-08-05,1172.97,1176.88,1142.75,1154.75,2391972.0
83,2019-08-02,1203.0,1209.5,1190.0,1196.32,1745450.0
84,2019-08-01,1217.63,1236.3,1207.0,1211.78,1771271.0
85,2019-07-31,1224.87,1234.91,1208.18,1218.2,1997999.0
86,2019-07-30,1227.0,1236.91,1225.32,1228.0,1430775.0
87,2019-07-29,1242.5,1248.99,1230.2,1241.84,2069127.0
88,2019-07-26,1228.0,1268.39,1228.0,1245.22,6060795.0
89,2019-07-25,1138.95,1143.59,1123.71,1135.94,2738139.0
90,2019-07-24,1132.62,1145.45,1128.51,1139.73,1359956.0
91,2019-07-23,1143.45,1148.86,1132.85,1148.05,1032438.0
92,2019-07-22,1135.47,1140.02,1125.21,1139.21,1446757.0
93,2019-07-19,1149.32,1151.58,1131.25,1131.55,1159153.0
94,2019-07-18,1142.0,1148.17,1132.86,1147.24,1273769.0
95,2019-07-17,1150.92,1158.44,1146.62,1146.74,976894.0
96,2019-07-16,1146.73,1158.58,1146.73,1153.46,1267641.0
97,2019-07-15,1145.34,1150.68,1140.0,1150.51,1058431.0
98,2019-07-12,1142.93,1147.5,1138.56,1145.34,1093933.0
99,2019-07-11,1146.16,1153.24,1139.53,1144.08,1300529.0
